unnamed_0,pid,sex,age,race,delay,counterbalance,order_cond,cfmt_score,cfmt_itemlevel_est,cfmt_setlevel_est,cfmt_self_perc,cfmq,cfmq01,lineup_setlevel_est,lineup_self_perc,lineup,repetitions,position,tpta,firstclick,lastclick,pagesubmit,decision,expression,justification,confidence,accuracy,spell_expression,spell_justification,expression_spellcheck,justification_spellcheck,log_rt,chooser,state_comb,log_rt_mad,cfmt_z,cfmq_z,log_rt_z,confidence_z,confidence_order,target,combined_spellcheck
1181,181,Female,42,White,day,cb3,order2,71,68.66666667,60,50,80,3,5,50,L3,4,9,TA,15.609,34.09,35.539,Foil 4,somewhat,He is slightly familiar,40,0,0,0,somewhat,He is slightly familiar,2.74784767097628,yes,somewhat He is slightly familiar,0.943386747139153,1.48087807106517,1.50005148290948,0.89269929060947,-0.722718092267941,40,0,somewhat He is slightly familiar
1182,181,Female,42,White,day,cb3,order2,71,68.66666667,60,50,80,3,5,50,L9,2,3,TP,6.867,26.708,27.917,Target,Very.,I remember his face.,100,1,0,0,Very.,I remember his face.,1.92672732963854,yes,Very. I remember his face.,-0.123355888908006,1.48087807106517,1.50005148290948,-0.158399275384886,1.39101680532187,100,1,Very. I remember his face.
1183,181,Female,42,White,day,cb3,order2,71,68.66666667,60,50,80,3,5,50,L6,4,11,TP,4.961,22.67,24.58,Target,very,I remember him.,100,1,0,0,very,I remember him.,1.60160733331891,yes,very I remember him.,-0.545729254230583,1.48087807106517,1.50005148290948,-0.574578420759501,1.39101680532187,100,1,very I remember him.
1184,181,Female,42,White,day,cb3,order2,71,68.66666667,60,50,80,3,5,50,L11,4,6,TP,7.179,19.92,21.119,Target,Very,I remember his face.,100,1,0,0,Very,I remember his face.,1.97116009759435,yes,Very I remember his face.,-0.0656319163915914,1.48087807106517,1.50005148290948,-0.101521840579872,1.39101680532187,100,1,Very I remember his face.
1185,181,Female,42,White,day,cb3,order2,71,68.66666667,60,50,80,3,5,50,L2,2,1,TA,13.419,73.443,76.314,Foil 1,Somewhat.,It sort of looks like one of the faces I saw.,60,0,0,0,Somewhat.,It sort of looks like one of the faces I saw.,2.59667161311882,yes,Somewhat. It sort of looks like one of the faces I saw.,0.746989290703777,1.48087807106517,1.50005148290948,0.699182056134708,-0.0181397930713375,60,0,Somewhat. It sort of looks like one of the faces I saw.
1186,181,Female,42,White,day,cb3,order2,71,68.66666667,60,50,80,3,5,50,L4,4,7,TP,17.884,40.585,43.055,Target,somewhat,He was smiling yesterday.,80,1,0,0,somewhat,He was smiling yesterday.,2.88390645837173,yes,somewhat He was smiling yesterday.,1.12014489356037,1.48087807106517,1.50005148290948,1.06686523087751,0.686438506125266,80,1,somewhat He was smiling yesterday.
1187,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L4,4,1,TA,6.095,28.35,29.303,Foil 1,Pretty certain,I remember his eyebrows,80,0,0,0,Pretty certain,I remember his eyebrows,1.80746876293323,yes,Pretty certain I remember his eyebrows,-0.278288353023027,-0.722864308424751,0.0456920223091979,-0.311059612896765,0.686438506125266,80,0,Pretty certain I remember his eyebrows
1188,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L1,2,2,TP,0.808,31.529,32.956,Foil 1,A little certain,I believe this one or the 3rd picture was shown to me.,60,0,0,0,A little certain,I believe this one or the 3rd picture was shown to me.,-0.213193220461042,yes,A little certain I believe this one or the 3rd picture was shown to me.,-2.90339235082997,-0.722864308424751,0.0456920223091979,-2.89766574866103,-0.0181397930713375,60,0,A little certain I believe this one or the 3rd picture was shown to me.
1189,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L6,4,4,TA,12.288,30.867,31.947,Foil 6,A little,I believe i've seen this person yesterday in the previous survey.,60,0,0,i've,A little,I believe I've seen this person yesterday in the previous survey.,2.50862317640532,yes,A little I believe i've seen this person yesterday in the previous survey.,0.632602864316414,-0.722864308424751,0.0456920223091979,0.586473137711332,-0.0181397930713375,60,0,A little I believe I've seen this person yesterday in the previous survey.
1190,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L2,4,5,TP,4.453,33.393,34.32,Target,Pretty sure,The Beatles haircut looks familiar to me so I think I saw this person yesterday.,80,1,0,0,Pretty sure,The Beatles haircut looks familiar to me so I think I saw this person yesterday.,1.49357802633957,yes,Pretty sure The Beatles haircut looks familiar to me so I think I saw this person yesterday.,-0.686073442403722,-0.722864308424751,0.0456920223091979,-0.712864423352451,0.686438506125266,80,1,Pretty sure The Beatles haircut looks familiar to me so I think I saw this person yesterday.
1191,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L12,2,6,TA,9.437,56.256,57.313,Foil 4,Slight certainty,I believe I saw this person yesterday and remember a clean haircut of some kind on a face that's the most recognizable,40,0,0,0,Slight certainty,I believe I saw this person yesterday and remember a clean haircut of some kind on a face that's the most recognizable,2.2446381330392,yes,Slight certainty I believe I saw this person yesterday and remember a clean haircut of some kind on a face that's the most recognizable,0.289651792639611,-0.722864308424751,0.0456920223091979,0.248551536507254,-0.722718092267941,40,0,Slight certainty I believe I saw this person yesterday and remember a clean haircut of some kind on a face that's the most recognizable
1192,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L10,4,7,TP,4.444,30.971,32.141,Target,Very certain,This person stands out easily from yesterday based on his beard that looks like a friend of mine.,100,1,0,0,Very certain,This person stands out easily from yesterday based on his beard that looks like a friend of mine.,1.49155487177738,yes,Very certain This person stands out easily from yesterday based on his beard that looks like a friend of mine.,-0.688701784587131,-0.722864308424751,0.0456920223091979,-0.715454220184948,1.39101680532187,100,1,Very certain This person stands out easily from yesterday based on his beard that looks like a friend of mine.
1193,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L7,2,9,TP,4.845,26.96,28.176,Target,A little,The face looks really familiar from yesterday but I am not positive.,60,1,0,0,A little,The face looks really familiar from yesterday but I am not positive.,1.57794724534273,yes,A little The face looks really familiar from yesterday but I am not positive.,-0.57646680066099,-0.722864308424751,0.0456920223091979,-0.60486519273564,-0.0181397930713375,60,1,A little The face looks really familiar from yesterday but I am not positive.
1194,182,Male,31,White,day,cb1,order1,50,48.0,40,80,68,3,10,50,L8,4,11,TP,9.872,28.387,29.481,Target,A little,I think I remember the blue eyes and blonde hair on this picture.,40,1,0,0,A little,I think I remember the blue eyes and blonde hair on this picture.,2.28970246716303,yes,A little I think I remember the blue eyes and blonde hair on this picture.,0.348196252148011,-0.722864308424751,0.0456920223091979,0.306237425640005,-0.722718092267941,40,1,A little I think I remember the blue eyes and blonde hair on this picture.
1195,183,Male,41,White,day,cb10,order2,53,39.33333333,36,41,61,2,5,30,L4,2,9,TA,23.201,35.304,36.522,Foil 5,Very unsure,I'm guessing,0,0,0,0,Very unsure,I'm guessing,3.14419538119161,yes,Very unsure I'm guessing,1.45829422159966,-0.408043968497619,-0.802684329707634,1.40005550731673,-2.13187469066115,0,0,Very unsure I'm guessing
1196,183,Male,41,White,day,cb10,order2,53,39.33333333,36,41,61,2,5,30,L2,4,3,TP,29.01,54.862,55.901,Foil 1,Rather unsure,I thought a couple of them might've been it,40,0,0,0,Rather unsure,I thought a couple of them might've been it,3.36764059813331,yes,Rather unsure I thought a couple of them might've been it,1.7485787605799,-0.408043968497619,-0.802684329707634,1.68608294480913,-0.722718092267941,40,0,Rather unsure I thought a couple of them might've been it
1197,183,Male,41,White,day,cb10,order2,53,39.33333333,36,41,61,2,5,30,L8,4,5,TP,10.15,28.279,29.917,Foil 5,A little certain,I chose the only one who looked possible,20,0,0,0,A little certain,I chose the only one who looked possible,2.3174737054878,yes,A little certain I chose the only one who looked possible,0.384274720169628,-0.408043968497619,-0.802684329707634,0.341786793143788,-1.42729639146454,20,0,A little certain I chose the only one who looked possible
1198,183,Male,41,White,day,cb10,order2,53,39.33333333,36,41,61,2,5,30,L5,2,11,TP,8.926,20.776,22.155,Target,Very unsure,It's a guess,20,1,0,0,Very unsure,It's a guess,2.18896836620708,yes,Very unsure It's a guess,0.217329490013572,-0.408043968497619,-0.802684329707634,0.177289860062667,-1.42729639146454,20,1,Very unsure It's a guess
1199,183,Male,41,White,day,cb10,order2,53,39.33333333,36,41,61,2,5,30,L3,2,1,TP,13.033,33.177,39.528,Target,Reasonably certain,Looks familiar,60,1,0,0,Reasonably certain,Looks familiar,2.56748460254858,yes,Reasonably certain Looks familiar,0.70907154950727,-0.408043968497619,-0.802684329707634,0.661820388895946,-0.0181397930713375,60,1,Reasonably certain Looks familiar
1200,183,Male,41,White,day,cb10,order2,53,39.33333333,36,41,61,2,5,30,L9,4,2,TA,7.273,22.68,23.546,Foil 4,Reasonably certain,Looks familiar,60,0,0,0,Reasonably certain,Looks familiar,1.9841688611724,yes,Reasonably certain Looks familiar,-0.0487318323815381,-0.408043968497619,-0.802684329707634,-0.0848696008850428,-0.0181397930713375,60,0,Reasonably certain Looks familiar
1201,184,Male,27,White,day,cb4,order2,52,60.0,48,70,63,3,4,45,L5,2,5,TA,4.643,25.086,28.84,Foil 3,Fairly certain,He looks familiar,40,0,0,0,Fairly certain,He looks familiar,1.53536070903778,yes,Fairly certain He looks familiar,-0.63179227697795,-0.512984081806663,-0.560291086274254,-0.659379305938424,-0.722718092267941,40,0,Fairly certain He looks familiar
1202,184,Male,27,White,day,cb4,order2,52,60.0,48,70,63,3,4,45,L7,4,2,TP,4.475,27.679,28.709,Foil 1,Fairly certain,His face is familiar,40,0,0,0,Fairly certain,His face is familiar,1.49850635172682,yes,Fairly certain His face is familiar,-0.679670903640243,-0.512984081806663,-0.560291086274254,-0.706555779556274,-0.722718092267941,40,0,Fairly certain His face is familiar
1203,184,Male,27,White,day,cb4,order2,52,60.0,48,70,63,3,4,45,L3,2,9,TA,7.873,31.321,34.677,Foil 1,Fairly certain,"The ""deer-in-the-headlights"" look in his eyes seems familiar",40,0,0,0,Fairly certain,"The ""deer-in-the-headlights"" look in his eyes seems familiar",2.06343918420233,yes,"Fairly certain The ""deer-in-the-headlights"" look in his eyes seems familiar",0.0542506771145612,-0.512984081806663,-0.560291086274254,0.0166026421809639,-0.722718092267941,40,0,"Fairly certain The ""deer-in-the-headlights"" look in his eyes seems familiar"
1204,184,Male,27,White,day,cb4,order2,52,60.0,48,70,63,3,4,45,L6,2,11,TP,3.936,14.126,15.125,Target,Pretty certain,He looks very familiar,60,1,0,0,Pretty certain,He looks very familiar,1.37016497919001,yes,Pretty certain He looks very familiar,-0.846403119567064,-0.512984081806663,-0.560291086274254,-0.870842822319601,-0.0181397930713375,60,1,Pretty certain He looks very familiar
1205,184,Male,27,White,day,cb4,order2,52,60.0,48,70,63,3,4,45,L10,4,4,TA,2.745,15.789,16.932,Foil 5,Fairly certain,His eyes are familiar,40,0,0,0,Fairly certain,His eyes are familiar,1.00978107496149,yes,Fairly certain His eyes are familiar,-1.31458890992196,-0.512984081806663,-0.560291086274254,-1.33216254108934,-0.722718092267941,40,0,Fairly certain His eyes are familiar
1206,184,Male,27,White,day,cb4,order2,52,60.0,48,70,63,3,4,45,L11,2,6,TP,2.957,15.12,16.11,Foil 5,Very certain,His smug look is very familiar,80,0,0,0,Very certain,His smug look is very familiar,1.08417524087034,yes,Very certain His smug look is very familiar,-1.21794116579369,-0.512984081806663,-0.560291086274254,-1.23693216233908,0.686438506125266,80,0,Very certain His smug look is very familiar
1207,184,Male,27,White,day,cb4,order2,52,60.0,48,70,63,3,4,45,L2,4,1,TA,14.806,32.452,33.743,Foil 5,Not very certain,He looks a little familiar,20,0,0,0,Not very certain,He looks a little familiar,2.69503250402091,yes,Not very certain He looks a little familiar,0.874772942822171,-0.512984081806663,-0.560291086274254,0.82509172634051,-1.42729639146454,20,0,Not very certain He looks a little familiar
1208,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L5,2,5,TA,5.259,38.119,39.59,Foil 4,Mildly,the face seems mildly familar,60,0,0,familar,Mildly,the face seems mildly familiar,1.65994089460721,yes,Mildly the face seems mildly familar,-0.46994633447327,-0.303103855188575,0.0456920223091979,-0.499906878072371,-0.0181397930713375,60,0,Mildly the face seems mildly familiar
1209,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L12,2,8,TA,7.114,31.386,32.433,Foil 5,sort of sure,looked familiar,60,0,0,0,sort of sure,looked familiar,1.96206467352626,yes,sort of sure looked familiar,-0.0774480609417876,-0.303103855188575,0.0456920223091979,-0.113164698165761,-0.0181397930713375,60,0,sort of sure looked familiar
1210,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L7,4,2,TP,5.43,44.348,46.118,Target,Pretty Sure,"the facial expression is different, but I'm pretty sure this face was seen.",80,1,0,0,Pretty Sure,"the facial expression is different, but I'm pretty sure this face was seen.",1.69193913394584,yes,"Pretty Sure the facial expression is different, but I'm pretty sure this face was seen.",-0.428376439705646,-0.303103855188575,0.0456920223091979,-0.458946617085058,0.686438506125266,80,1,"Pretty Sure the facial expression is different, but I'm pretty sure this face was seen."
1211,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L3,2,9,TA,11.154,23.66,24.627,Foil 3,sure,looks familar,60,0,0,familar,sure,looks familiar,2.41179817796736,yes,sure looks familar,0.506814537235521,-0.303103855188575,0.0456920223091979,0.462529530560235,-0.0181397930713375,60,0,sure looks familiar
1212,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L9,4,3,TP,3.641,26.148,27.112,Target,Certain,This face was previously seen,80,1,0,0,Certain,This face was previously seen,1.2922583691933,yes,Certain This face was previously seen,-0.947613987608642,-0.303103855188575,0.0456920223091979,-0.970569405533477,0.686438506125266,80,1,Certain This face was previously seen
1213,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L6,2,11,TP,10.554,41.176,42.121,Foil 1,kinda sure,"I'm kind of sure, but they are all beginning to blend.",40,0,0,0,kinda sure,"I'm kind of sure, but they are all beginning to blend.",2.35650493498348,yes,"kinda sure I'm kind of sure, but they are all beginning to blend.",0.434981388296435,-0.303103855188575,0.0456920223091979,0.391749834231125,-0.722718092267941,40,0,"kinda sure I'm kind of sure, but they are all beginning to blend."
1214,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L2,4,1,TA,3.69,31.352,32.639,Foil 1,relatively Certain,this face is the only one that looks familiar.,60,0,0,0,relatively Certain,this face is the only one that looks familiar.,1.30562645805244,yes,relatively Certain this face is the only one that looks familiar.,-0.930247093098054,-0.303103855188575,0.0456920223091979,-0.953457201240699,-0.0181397930713375,60,0,relatively Certain this face is the only one that looks familiar.
1215,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L8,4,12,TA,7.672,17.764,18.156,Foil 4,sure,im sure,60,0,0,im,sure,I'm sure,2.03757733758114,yes,sure im sure,0.0206527584552893,-0.303103855188575,0.0456920223091979,-0.0165025538895853,-0.0181397930713375,60,0,sure I'm sure
1216,185,Male,45,White,fiveMin,cb4,order2,54,62.0,41,50,68,3,6,50,L4,2,7,TP,6.867,15.999,16.921,Target,sure,i am sure,80,1,0,0,sure,I am sure,1.92672732963854,yes,sure i am sure,-0.123355888908006,-0.303103855188575,0.0456920223091979,-0.158399275384886,0.686438506125266,80,1,sure I am sure
1217,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L1,4,7,TP,2.626,14.836,15.495,Target,mostly,I remember his face,100,1,0,0,mostly,I remember his face,0.965461775880604,yes,mostly I remember his face,-1.37216547154055,0.32653682466569,-0.196701221124183,-1.38889472681732,1.39101680532187,100,1,mostly I remember his face
1218,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L2,2,2,TP,6.032,19.186,19.444,Target,kinda,na,40,1,0,na,kinda,na,1.79707863070565,yes,kinda na,-0.291786492678501,0.32653682466569,-0.196701221124183,-0.324359798673564,-0.722718092267941,40,1,kinda na
1219,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L12,4,3,TA,4.056,16.303,17.116,Foil 3,mostly,he was smiling,80,0,0,0,mostly,he was smiling,1.40019726628888,yes,mostly he was smiling,-0.807387253690223,0.32653682466569,-0.196701221124183,-0.832399134696748,0.686438506125266,80,0,mostly he was smiling
1220,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L10,2,11,TP,2.724,11.158,11.697,Target,mostly,I recall his face,100,1,0,0,mostly,I recall his face,1.00210138828727,yes,mostly I recall his face,-1.32456582657408,0.32653682466569,-0.196701221124183,-1.34199314355306,1.39101680532187,100,1,mostly I recall his face
1221,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L11,2,1,TA,13.702,32.142,32.898,Foil 2,Mostly,He had on a white shirt I think,60,0,0,0,Mostly,He had on a white shirt I think,2.61754180758071,yes,Mostly He had on a white shirt I think,0.774102400846462,0.32653682466569,-0.196701221124183,0.725897545164214,-0.0181397930713375,60,0,Mostly He had on a white shirt I think
1222,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L7,4,12,TP,3.209,12.864,13.523,Target,moslty,he was smiling I think,80,1,moslty,0,mostly,he was smiling I think,1.16595936212772,yes,moslty he was smiling I think,-1.11169290387051,0.32653682466569,-0.196701221124183,-1.132242059991,0.686438506125266,80,1,mostly he was smiling I think
1223,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L8,2,8,TP,2.676,21.462,22.065,Target,certain,He reminded me of another candidate,100,1,0,0,certain,He reminded me of another candidate,0.984323142265982,yes,certain He reminded me of another candidate,-1.34766209160405,0.32653682466569,-0.196701221124183,-1.36475069559278,1.39101680532187,100,1,certain He reminded me of another candidate
1224,186,Female,32,White,day,cb2,order2,60,62.0,50,68,66,4,8,82,L9,4,5,TP,2.563,24.192,24.681,Target,100 % percent certain,I remeber his face,100,1,0,remeber,100 % percent certain,I remember his face,0.941178447381934,yes,100 % percent certain I remeber his face,-1.4037126888613,0.32653682466569,-0.196701221124183,-1.41997929564062,1.39101680532187,100,1,100 % percent certain I remember his face
1225,187,Female,64,White,day,cb4,order1,66,59.33333333,57,62,64,4,8,69,L1,4,10,TP,12.808,37.047,38.318,Target,i saw him,i saw him,100,1,0,0,I saw him,I saw him,2.55006997569441,yes,i saw him i saw him,0.686447673296957,0.956177504519955,-0.439094464557563,0.639528297965738,1.39101680532187,100,1,I saw him I saw him
1226,187,Female,64,White,day,cb4,order1,66,59.33333333,57,62,64,4,8,69,L5,2,4,TA,10.548,23.274,24.771,Foil 6,maybe,not sure,40,0,0,0,maybe,not sure,2.35593626849104,yes,maybe not sure,0.434242616203438,0.956177504519955,-0.439094464557563,0.391021896431223,-0.722718092267941,40,0,maybe not sure
1227,187,Female,64,White,day,cb4,order1,66,59.33333333,57,62,64,4,8,69,L12,2,2,TA,16.755,35.633,38.017,Foil 2,kinda am certain,looks familiar,60,0,0,0,kinda am certain,looks familiar,2.81869672118927,yes,kinda am certain looks familiar,1.03542892266549,0.956177504519955,-0.439094464557563,0.98339164267034,-0.0181397930713375,60,0,kinda am certain looks familiar
1228,187,Female,64,White,day,cb4,order1,66,59.33333333,57,62,64,4,8,69,L7,4,1,TP,11.965,36.724,38.964,Target,certain,cause i saw him,100,1,0,0,certain,cause I saw him,2.48198572136034,yes,certain cause i saw him,0.59799732894997,0.956177504519955,-0.439094464557563,0.552375101905883,1.39101680532187,100,1,certain cause I saw him
1229,187,Female,64,White,day,cb4,order1,66,59.33333333,57,62,64,4,8,69,L3,2,11,TA,27.432,39.071,40.581,Foil 4,maybe,kinda seems so,60,0,0,0,maybe,kinda seems so,3.31171021516062,yes,maybe kinda seems so,1.67591788352719,0.956177504519955,-0.439094464557563,1.61448765922366,-0.0181397930713375,60,0,maybe kinda seems so
1230,187,Female,64,White,day,cb4,order1,66,59.33333333,57,62,64,4,8,69,L11,2,7,TP,21.064,38.92,40.589,Target,maybe saw him,maybe saw him,40,1,0,0,maybe saw him,maybe saw him,3.04756542219401,yes,maybe saw him maybe saw him,1.33275927624159,0.956177504519955,-0.439094464557563,1.27636156597677,-0.722718092267941,40,1,maybe saw him maybe saw him
1231,188,Female,38,White,fiveMin,cb6,order2,53,51.33333333,51,52,83,4,1,1,L7,4,5,TP,2.822,17.442,18.51,Target,not certain,i do not remember seeing any of them,20,1,0,0,not certain,I do not remember seeing any of them,1.03744585343062,yes,not certain i do not remember seeing any of them,-1.27864874716611,-0.408043968497619,1.86364134805955,-1.29674945056709,-1.42729639146454,20,1,not certain I do not remember seeing any of them
1232,188,Female,38,White,fiveMin,cb6,order2,53,51.33333333,51,52,83,4,1,1,L9,4,7,TP,3.124,17.444,18.549,Target,not certain,no one looks familiar,0,1,0,0,not certain,no one looks familiar,1.13911423197744,yes,not certain no one looks familiar,-1.14656823633991,-0.408043968497619,1.86364134805955,-1.16660593625172,-2.13187469066115,0,1,not certain no one looks familiar
1233,188,Female,38,White,fiveMin,cb6,order2,53,51.33333333,51,52,83,4,1,1,L10,2,1,TA,5.834,25.016,25.968,Foil 5,i am not very certain,he looks slightly familar,20,0,0,familar,I am not very certain,he looks slightly familiar,1.76370287144553,yes,i am not very certain he looks slightly familar,-0.335145965852942,-0.408043968497619,1.86364134805955,-0.367083393415034,-1.42729639146454,20,0,I am not very certain he looks slightly familiar
1234,189,Male,47,White,day,cb1,order2,65,44.66666667,25,60,63,4,8,70,L1,2,7,TP,7.15,52.574,53.724,Target,Pretty certain because I remember thinking he looks like a baseball player I know.,He looks like Aaron Judge of the Yankees.,100,1,0,0,Pretty certain because I remember thinking he looks like a baseball player I know.,He looks like Aaron Judge of the Yankees.,1.96711235670592,yes,Pretty certain because I remember thinking he looks like a baseball player I know. He looks like Aaron Judge of the Yankees.,-0.0708904608070479,0.85123739121091,-0.560291086274254,-0.106703267015385,1.39101680532187,100,1,Pretty certain because I remember thinking he looks like a baseball player I know. He looks like Aaron Judge of the Yankees.
1235,189,Male,47,White,day,cb1,order2,65,44.66666667,25,60,63,4,8,70,L6,4,10,TA,5.801,23.808,26.942,Foil 2,Maybe...,Very generic looking guy but could have seen him last night.,40,0,0,0,Maybe...,Very generic looking guy but could have seen him last night.,1.75803031648393,yes,Maybe... Very generic looking guy but could have seen him last night.,-0.342515356097256,0.85123739121091,-0.560291086274254,-0.374344709552874,-0.722718092267941,40,0,Maybe... Very generic looking guy but could have seen him last night.
1236,189,Male,47,White,day,cb1,order2,65,44.66666667,25,60,63,4,8,70,L2,4,2,TP,6.265,49.429,50.726,Target,90%,I remember this guy's bad haircut. He showed up 5 times yesterday.,100,1,0,0,90%,I remember this guy's bad haircut. He showed up 5 times yesterday.,1.83497858834803,yes,90% I remember this guy's bad haircut. He showed up 5 times yesterday.,-0.242549494535649,0.85123739121091,-0.560291086274254,-0.2758448744613,1.39101680532187,100,1,90% I remember this guy's bad haircut. He showed up 5 times yesterday.
1237,189,Male,47,White,day,cb1,order2,65,44.66666667,25,60,63,4,8,70,L12,2,3,TA,8.502,36.598,37.574,Foil 4,Maybe..?,I think he looks familiar but not sure.,40,0,0,0,Maybe..?,I think he looks familiar but not sure.,2.1403014299366,yes,Maybe..? I think he looks familiar but not sure.,0.154104779490712,0.85123739121091,-0.560291086274254,0.114992357065844,-0.722718092267941,40,0,Maybe..? I think he looks familiar but not sure.
1238,189,Male,47,White,day,cb1,order2,65,44.66666667,25,60,63,4,8,70,L10,4,11,TP,8.656,55.072,56.15,Target,"Maybe, but now I think I already picked him in a previous group.","Still looks familiar; maybe that is the point of this test, to see if I pick him consistently..?",60,1,0,0,"Maybe, but now I think I already picked him in a previous group.","Still looks familiar; maybe that is the point of this test, to see if I pick him consistently..?",2.15825272210413,yes,"Maybe, but now I think I already picked him in a previous group. Still looks familiar; maybe that is the point of this test, to see if I pick him consistently..?",0.177425854080148,0.85123739121091,-0.560291086274254,0.13797142177187,-0.0181397930713375,60,1,"Maybe, but now I think I already picked him in a previous group. Still looks familiar; maybe that is the point of this test, to see if I pick him consistently..?"
1239,189,Male,47,White,day,cb1,order2,65,44.66666667,25,60,63,4,8,70,L8,4,8,TP,6.56,26.043,27.235,Target,Almost 100%,Looks very familiar; unique look.,80,1,0,0,Almost 100%,Looks very familiar; unique look.,1.880990602956,yes,Almost 100% Looks very familiar; unique look.,-0.182773874225503,0.85123739121091,-0.560291086274254,-0.216945879833846,0.686438506125266,80,1,Almost 100% Looks very familiar; unique look.
1240,189,Male,47,White,day,cb1,order2,65,44.66666667,25,60,63,4,8,70,L9,2,5,TP,5.787,47.627,48.867,Target,I think this is a guy from yesterday.,"Looks familiar to me...kind of has a unique face, so memorable.",80,1,0,0,I think this is a guy from yesterday.,"Looks familiar to me...kind of has a unique face, so memorable.",1.7556140225917,yes,"I think this is a guy from yesterday. Looks familiar to me...kind of has a unique face, so memorable.",-0.345654437649978,0.85123739121091,-0.560291086274254,-0.377437755623322,0.686438506125266,80,1,"I think this is a guy from yesterday. Looks familiar to me...kind of has a unique face, so memorable."
1241,190,Female,48,White,day,cb1,order1,68,58.0,35,39,70,3,3,26,L1,2,2,TP,4.089,40.698,41.878,Target,Very certain,I remember the face and that he looked of mixed race.,100,1,0,0,Very certain,I remember the face and that he looked of mixed race.,1.40830044138251,yes,Very certain I remember the face and that he looked of mixed race.,-0.79686017023539,1.16605773113804,0.288085265742579,-0.822026433775671,1.39101680532187,100,1,Very certain I remember the face and that he looked of mixed race.
1242,190,Female,48,White,day,cb1,order1,68,58.0,35,39,70,3,3,26,L6,4,4,TA,2.14,34.197,34.933,Foil 3,Not very sure,He looks sort of familiar but not really.,20,0,0,0,Not very sure,He looks sort of familiar but not really.,0.76080582903376,yes,Not very sure He looks sort of familiar but not really.,-1.63804029308798,1.16605773113804,0.288085265742579,-1.65087042200286,-1.42729639146454,20,0,Not very sure He looks sort of familiar but not really.
1243,190,Female,48,White,day,cb1,order1,68,58.0,35,39,70,3,3,26,L2,4,5,TP,2.155,27.237,27.911,Target,Pretty sure,I remember the stupid haircut..the bangs.,80,1,0,0,Pretty sure,I remember the stupid haircut. The bangs.,0.767790723555711,yes,Pretty sure I remember the stupid haircut..the bangs.,-1.62896600224442,1.16605773113804,0.288085265742579,-1.64192920809542,0.686438506125266,80,1,Pretty sure I remember the stupid haircut. The bangs.
1244,190,Female,48,White,day,cb1,order1,68,58.0,35,39,70,3,3,26,L10,4,7,TP,0.945,22.968,23.422,Target,Very sure,I remember seeing that face more than once.,100,1,0,0,Very sure,I remember seeing that face more than once.,-0.0565703514883944,yes,Very sure I remember seeing that face more than once.,-2.69991877490935,1.16605773113804,0.288085265742579,-2.69717616791228,1.39101680532187,100,1,Very sure I remember seeing that face more than once.
1245,190,Female,48,White,day,cb1,order1,68,58.0,35,39,70,3,3,26,L11,4,8,TA,4.61,95.111,95.978,Foil 6,Not sure,"I looked away from the screen, then looked back because I'm feeling weird that I don't remember anyone. It's my best guess.",20,0,0,0,Not sure,"I looked away from the screen, then looked back because I'm feeling weird that I don't remember anyone. It's my best guess.",1.52822785700856,yes,"Not sure I looked away from the screen, then looked back because I'm feeling weird that I don't remember anyone. It's my best guess.",-0.641058783960101,1.16605773113804,0.288085265742579,-0.668509917082652,-1.42729639146454,20,0,"Not sure I looked away from the screen, then looked back because I'm feeling weird that I don't remember anyone. It's my best guess."
